"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 07, 2017","110.60","111.70","111.70","110.60","38.63K","-0.66%"
"Nov 06, 2017","111.33","111.27","111.43","110.98","36.14K","-0.21%"
"Nov 03, 2017","111.56","111.49","111.63","111.17","17.54K","0.02%"
"Nov 02, 2017","111.54","111.69","111.80","111.15","35.49K","-0.16%"
"Nov 01, 2017","111.72","111.64","112.03","111.61","23.34K","0.95%"
"Oct 30, 2017","110.67","110.48","110.86","110.42","45.59K","0.23%"
"Oct 27, 2017","110.42","110.42","110.92","110.24","42.72K","0.45%"
"Oct 26, 2017","109.92","108.38","109.92","108.20","36.94K","1.36%"
"Oct 25, 2017","108.44","109.11","109.39","108.44","31.86K","-0.60%"
"Oct 24, 2017","109.10","109.19","109.47","109.02","53.36K","-0.01%"
"Oct 23, 2017","109.11","109.00","109.56","108.72","22.33K","0.17%"
"Oct 20, 2017","108.92","109.28","109.28","108.79","57.99K","0.06%"
"Oct 19, 2017","108.85","109.17","109.28","108.39","191.61K","-0.45%"
"Oct 18, 2017","109.34","109.12","109.55","109.03","29.99K","0.28%"
"Oct 17, 2017","109.03","109.00","109.34","108.73","71.95K","0.11%"
"Oct 16, 2017","108.91","108.91","109.14","108.72","24.47K","0.02%"
"Oct 13, 2017","108.89","109.00","109.27","108.86","54.80K","-0.03%"
"Oct 12, 2017","108.92","108.92","108.94","108.64","29.81K","-0.02%"
"Oct 11, 2017","108.94","108.89","108.96","108.49","16.32K","0.29%"
"Oct 10, 2017","108.62","108.81","108.88","108.48","10.52K","-0.32%"
"Oct 09, 2017","108.97","109.09","109.25","108.81","7.64K","0.13%"
"Oct 06, 2017","108.83","108.92","109.06","108.64","8.65K","-0.23%"
"Oct 05, 2017","109.08","108.34","109.08","108.34","25.78K","0.51%"
"Oct 04, 2017","108.53","108.93","108.93","108.19","20.13K","-0.17%"
"Oct 02, 2017","108.72","108.47","108.84","108.33","39.07K","0.24%"
"Sep 29, 2017","108.46","107.61","108.46","107.55","9.67K","0.84%"
"Sep 28, 2017","107.56","107.48","107.64","107.39","19.45K","0.26%"
"Sep 27, 2017","107.28","107.05","107.56","107.00","265.27K","0.57%"
"Sep 26, 2017","106.67","106.64","107.02","106.58","21.60K","-0.16%"
"Sep 25, 2017","106.84","107.03","107.11","106.80","51.02K","-0.07%"
"Sep 22, 2017","106.92","106.86","107.27","106.86","4.49K","0.06%"
"Sep 21, 2017","106.86","106.88","107.06","106.81","20.97K","0.41%"
"Sep 20, 2017","106.42","106.48","106.62","106.33","10.92K","-0.10%"
"Sep 19, 2017","106.53","106.33","106.56","106.31","9.62K","0.08%"
"Sep 18, 2017","106.44","106.48","106.76","106.38","3.67K","0.37%"
"Sep 15, 2017","106.05","106.22","106.61","105.92","94.07K","-0.29%"
"Sep 14, 2017","106.36","106.07","106.53","105.94","19.64K","0.11%"
"Sep 13, 2017","106.24","105.86","106.46","105.86","23.95K","0.28%"
"Sep 12, 2017","105.94","105.75","106.17","105.66","57.66K","0.50%"
"Sep 11, 2017","105.41","104.84","105.47","104.78","42.41K","1.33%"
"Sep 08, 2017","104.03","103.70","104.14","103.67","28.63K","-0.01%"
"Sep 07, 2017","104.04","104.11","104.60","103.81","38.90K","0.34%"
"Sep 06, 2017","103.69","102.69","103.92","102.69","15.99K","0.38%"
"Sep 05, 2017","103.30","103.64","104.03","103.20","21.97K","-0.22%"
"Sep 04, 2017","103.53","103.26","103.74","103.26","24.59K","-0.42%"
"Sep 01, 2017","103.97","103.93","104.19","103.81","35.80K","0.64%"
"Aug 31, 2017","103.31","103.33","103.72","103.21","23.31K","0.53%"
"Aug 30, 2017","102.77","102.91","103.01","102.60","20.82K","0.43%"
"Aug 29, 2017","102.33","102.39","102.45","101.53","61.31K","-0.89%"
"Aug 28, 2017","103.25","103.33","103.67","103.03","24.64K","-0.61%"
"Aug 25, 2017","103.88","104.02","104.38","103.67","13.89K","-0.09%"
"Aug 24, 2017","103.97","104.14","104.38","103.94","12.71K","0.12%"
"Aug 23, 2017","103.85","104.24","104.61","103.58","5.01K","-0.48%"
"Aug 22, 2017","104.35","103.94","104.36","103.86","7.02K","0.93%"
"Aug 21, 2017","103.39","103.62","103.91","103.14","16.09K","-0.62%"
"Aug 18, 2017","104.03","103.51","104.03","103.31","27.54K","-0.53%"
"Aug 17, 2017","104.58","104.86","105.13","104.33","13.31K","-0.60%"
"Aug 16, 2017","105.21","105.05","105.56","105.05","3.80K","0.63%"
"Aug 15, 2017","104.55","104.72","104.81","104.42","18.04K","0.36%"
"Aug 14, 2017","104.17","103.36","104.44","103.36","30.91K","1.30%"
"Aug 11, 2017","102.83","102.92","103.17","102.46","38.25K","-0.78%"
"Aug 10, 2017","103.64","104.40","104.55","103.48","267.70K","-0.94%"
"Aug 09, 2017","104.62","105.34","105.43","104.23","292.34K","-1.42%"
"Aug 08, 2017","106.13","105.81","106.30","105.39","12.68K","0.38%"
"Aug 07, 2017","105.73","106.06","106.06","105.54","10.37K","-0.12%"
"Aug 04, 2017","105.86","104.46","106.04","104.45","25.75K","1.30%"
"Aug 03, 2017","104.50","103.97","104.75","103.70","29.10K","0.22%"
"Aug 02, 2017","104.27","104.89","104.89","104.14","12.17K","-0.53%"
"Aug 01, 2017","104.83","104.50","105.19","103.98","6.77K","0.75%"
"Jul 31, 2017","104.05","104.59","104.88","103.97","34.26K","-0.52%"
"Jul 28, 2017","104.59","104.41","104.61","104.09","26.47K","-0.71%"
"Jul 27, 2017","105.34","105.42","105.72","105.12","31.48K","0.11%"
"Jul 26, 2017","105.22","104.83","105.45","104.83","28.06K","0.39%"
"Jul 25, 2017","104.81","104.44","105.35","104.44","8.28K","0.61%"
"Jul 24, 2017","104.17","104.11","104.51","103.57","31.46K","0.03%"
"Jul 21, 2017","104.14","105.45","105.72","103.72","9.13K","-1.25%"
"Jul 20, 2017","105.46","106.06","106.28","105.32","20.86K","-0.08%"
"Jul 19, 2017","105.54","105.19","105.62","104.97","29.96K","0.59%"
"Jul 18, 2017","104.92","105.80","106.06","104.77","13.06K","-1.06%"
"Jul 17, 2017","106.04","106.50","106.50","105.74","7.64K","-0.27%"
"Jul 14, 2017","106.33","106.30","106.52","106.03","9.89K","0.00%"
"Jul 13, 2017","106.33","106.05","106.78","106.05","56.08K","0.32%"
"Jul 12, 2017","105.99","104.92","106.28","104.92","29.47K","1.43%"
"Jul 11, 2017","104.50","105.22","105.24","104.50","22.01K","-0.37%"
"Jul 10, 2017","104.89","104.98","105.19","104.69","7.82K","0.35%"
"Jul 07, 2017","104.52","104.45","104.52","104.11","11.48K","0.11%"
"Jul 06, 2017","104.41","104.61","104.79","103.83","45.75K","-0.51%"
"Jul 05, 2017","104.94","104.77","105.17","104.70","13.86K","0.10%"
"Jul 04, 2017","104.83","104.86","105.31","104.81","37.99K","-0.21%"
"Jul 03, 2017","105.05","104.43","105.22","104.42","22.81K","1.19%"
"Jun 30, 2017","103.81","104.62","105.15","103.55","127.06K","-0.72%"
"Jun 29, 2017","104.56","107.05","107.11","104.54","122.09K","-1.90%"
"Jun 28, 2017","106.59","105.81","106.67","105.63","29.85K","0.00%"
"Jun 27, 2017","106.59","106.89","107.12","106.33","14.41K","-0.57%"
"Jun 26, 2017","107.20","107.69","107.93","107.08","112.96K","0.40%"
"Jun 23, 2017","106.77","106.87","107.00","106.31","17.00K","-0.31%"
"Jun 22, 2017","107.10","106.70","107.11","106.33","11.76K","-0.01%"
"Jun 21, 2017","107.11","106.63","107.25","106.25","30.02K","-0.14%"
"Jun 20, 2017","107.26","108.45","108.45","107.26","6.45K","-0.63%"
"Jun 19, 2017","107.94","107.81","108.26","107.64","22.38K","1.18%"
"Jun 16, 2017","106.68","106.97","107.00","106.44","18.73K","0.40%"
"Jun 15, 2017","106.26","106.71","106.71","105.62","14.61K","-0.62%"
"Jun 14, 2017","106.92","107.63","108.12","106.92","43.86K","-0.22%"
"Jun 13, 2017","107.16","107.28","107.44","107.12","12.97K","0.36%"
"Jun 12, 2017","106.78","107.57","107.60","106.61","38.58K","-1.11%"
"Jun 09, 2017","107.98","107.56","108.14","107.28","7.10K","0.65%"
"Jun 08, 2017","107.28","106.94","107.60","106.92","12.71K","0.47%"
"Jun 07, 2017","106.78","106.78","107.70","106.78","19.18K","-0.23%"
"Jun 06, 2017","107.03","107.33","107.50","106.83","9.84K","-0.93%"
"Jun 02, 2017","108.03","108.13","108.69","107.94","24.87K","0.62%"
"Jun 01, 2017","107.36","107.13","107.58","107.06","24.97K","0.45%"
"May 31, 2017","106.88","107.17","107.87","106.80","25.43K","-0.07%"
"May 30, 2017","106.95","106.84","107.20","106.50","22.76K","-0.42%"
"May 29, 2017","107.40","107.23","107.40","107.16","18.99K","0.05%"
"May 26, 2017","107.35","107.25","107.35","106.47","14.95K","-0.12%"
"May 25, 2017","107.48","108.10","108.10","107.34","27.40K","-0.09%"
"May 24, 2017","107.58","107.58","107.98","107.50","17.85K","-0.27%"
"May 23, 2017","107.87","107.21","108.12","107.21","16.12K","0.58%"
"May 22, 2017","107.25","107.59","107.61","107.19","11.50K","-0.19%"
"May 19, 2017","107.45","106.84","107.60","106.84","72.79K","0.71%"
"May 18, 2017","106.69","107.26","107.40","105.85","43.96K","-0.61%"
"May 17, 2017","107.34","108.40","108.90","107.12","58.28K","-1.62%"
"May 16, 2017","109.11","108.94","109.31","108.86","18.30K","0.23%"
"May 15, 2017","108.86","108.97","108.97","108.25","110.14K","0.20%"
"May 12, 2017","108.64","108.33","108.64","108.11","30.47K","0.49%"
