"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 04, 2019","133.87","133.81","133.96","133.81","0.05K","-0.07%"
"Feb 01, 2019","133.97","134.21","134.21","133.86","0.24K","-0.19%"
"Jan 31, 2019","134.23","134.21","134.23","134.18","0.01K","0.07%"
"Jan 30, 2019","134.13","134.13","134.13","134.09","0.00K","0.01%"
"Jan 29, 2019","134.12","134.13","134.13","134.05","0.38K","0.02%"
"Jan 28, 2019","134.09","134.09","134.13","134.01","0.09K","-0.03%"
"Jan 25, 2019","134.13","134.17","134.21","134.09","0.01K","-0.02%"
"Jan 24, 2019","134.16","133.96","134.16","133.96","0.04K","0.19%"
"Jan 23, 2019","133.90","133.91","133.91","133.82","0.02K","0.02%"
"Jan 22, 2019","133.87","133.86","133.90","133.82","0.01K","0.07%"
"Jan 21, 2019","133.78","133.86","134.25","133.78","0.02K","-0.06%"
"Jan 18, 2019","133.86","133.86","133.90","133.82","0.23K","0.01%"
"Jan 17, 2019","133.84","133.90","134.01","133.84","0.46K","-0.01%"
"Jan 16, 2019","133.85","133.74","133.85","133.74","0.13K","0.12%"
"Jan 15, 2019","133.69","133.57","133.72","133.57","0.33K","0.12%"
"Jan 14, 2019","133.53","133.41","133.53","133.41","0.00K","0.11%"
"Jan 11, 2019","133.38","133.31","133.48","133.31","0.84K","0.08%"
"Jan 10, 2019","133.28","133.26","133.32","133.22","0.30K","0.07%"
"Jan 09, 2019","133.19","133.04","133.23","133.02","0.12K","0.12%"
"Jan 08, 2019","133.03","133.12","133.12","133.03","-","-0.11%"
"Jan 07, 2019","133.18","133.35","133.44","133.18","1.19K","-0.08%"
"Jan 04, 2019","133.29","133.49","133.57","133.29","0.01K","-0.08%"
"Jan 03, 2019","133.40","133.66","133.66","133.34","1.32K","-0.16%"
"Jan 02, 2019","133.62","133.51","133.69","133.51","0.31K","0.13%"
"Dec 28, 2018","133.44","133.37","133.44","133.37","-","0.01%"
"Dec 27, 2018","133.43","133.25","133.43","133.25","0.01K","0.11%"
"Dec 21, 2018","133.29","133.30","133.36","133.29","0.00K","-0.13%"
"Dec 20, 2018","133.47","133.37","133.47","133.37","-","0.12%"
"Dec 19, 2018","133.31","133.34","133.34","133.25","0.55K","0.21%"
"Dec 18, 2018","133.03","133.02","133.06","132.99","0.69K","0.07%"
"Dec 17, 2018","132.94","133.04","133.04","132.91","5.30K","-0.05%"
"Dec 14, 2018","133.00","132.96","133.00","132.95","1.90K","0.10%"
"Dec 13, 2018","132.87","132.85","133.00","132.85","0.04K","0.09%"
"Dec 12, 2018","132.75","132.76","132.84","132.75","0.61K","0.08%"
"Dec 11, 2018","132.65","132.53","132.65","132.44","0.42K","0.02%"
"Dec 10, 2018","132.63","132.47","132.63","132.47","0.00K","0.03%"
"Dec 07, 2018","132.59","132.59","132.62","132.53","0.86K","-0.01%"
"Dec 06, 2018","132.60","132.85","132.85","132.60","0.17K","-0.16%"
"Dec 05, 2018","132.81","132.75","132.87","132.75","0.00K","0.11%"
"Dec 04, 2018","132.67","132.53","132.67","132.53","-","0.08%"
"Dec 03, 2018","132.57","132.35","132.57","132.35","0.57K","0.23%"
"Nov 30, 2018","132.27","132.33","132.33","132.27","0.02K","0.01%"
"Nov 29, 2018","132.26","132.15","132.26","132.15","0.01K","0.18%"
"Nov 28, 2018","132.02","131.95","132.11","131.95","0.24K","0.02%"
"Nov 27, 2018","131.99","132.08","132.08","131.99","0.79K","-0.02%"
