"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 30, 2013","115.13","115.13","115.13","115.13","-","-0.22%"
"Oct 29, 2013","115.38","114.71","115.38","114.70","0.30K","0.78%"
"Oct 28, 2013","114.49","114.49","114.49","114.49","-","0.36%"
"Oct 25, 2013","114.08","113.89","114.08","113.89","0.51K","0.33%"
"Oct 24, 2013","113.71","113.87","113.87","113.70","1.63K","0.11%"
"Oct 23, 2013","113.58","113.72","113.89","113.58","0.26K","-0.30%"
"Oct 22, 2013","113.92","114.31","114.33","113.92","4.10K","-0.28%"
"Oct 21, 2013","114.24","114.23","114.30","114.18","0.28K","0.31%"
"Oct 18, 2013","113.89","113.56","113.89","113.56","0.76K","0.67%"
"Oct 17, 2013","113.13","112.91","113.13","112.91","0.25K","-0.89%"
"Oct 16, 2013","114.15","112.92","114.24","112.52","2.38K","0.54%"
"Oct 15, 2013","113.54","112.89","113.54","112.89","0.20K","1.42%"
"Oct 14, 2013","111.95","111.80","111.95","111.80","0.05K","-0.11%"
"Oct 11, 2013","112.07","111.76","112.07","111.76","0.39K","0.62%"
"Oct 10, 2013","111.38","110.19","111.38","110.19","1.83K","1.88%"
"Oct 09, 2013","109.32","110.04","110.04","109.32","2.42K","-0.40%"
"Oct 08, 2013","109.76","110.60","110.61","109.76","1.13K","-1.13%"
"Oct 07, 2013","111.02","110.42","111.02","110.39","0.32K","0.13%"
"Oct 04, 2013","110.88","110.39","110.88","110.39","0.60K","0.61%"
"Oct 03, 2013","110.21","111.20","111.20","110.21","0.37K","-0.86%"
"Oct 02, 2013","111.17","111.79","111.79","111.07","5.27K","-0.79%"
"Oct 01, 2013","112.06","111.69","112.06","111.42","0.14K","0.68%"
"Sep 30, 2013","111.30","111.41","111.41","111.30","0.05K","-0.41%"
"Sep 27, 2013","111.76","112.70","112.70","111.76","0.58K","-0.70%"
"Sep 26, 2013","112.55","112.55","112.55","112.55","0.02K","0.06%"
"Sep 25, 2013","112.48","112.52","112.64","112.48","0.07K","-0.50%"
"Sep 24, 2013","113.04","112.60","113.04","112.60","0.18K","0.25%"
"Sep 23, 2013","112.76","113.25","113.25","112.76","0.09K","-0.84%"
"Sep 20, 2013","113.71","113.88","113.88","113.71","0.20K","-0.20%"
"Sep 19, 2013","113.94","114.42","114.42","113.94","0.67K","-0.16%"
"Sep 18, 2013","114.12","114.36","114.36","114.12","2.34K","0.05%"
"Sep 17, 2013","114.06","113.72","114.06","113.72","0.13K","-0.08%"
"Sep 16, 2013","114.15","114.17","114.17","113.97","0.12K","0.38%"
"Sep 13, 2013","113.72","113.55","113.72","113.55","1.81K","0.37%"
"Sep 12, 2013","113.30","113.62","113.64","113.30","0.82K","0.04%"
"Sep 11, 2013","113.25","113.50","113.50","113.25","0.06K","-0.17%"
"Sep 10, 2013","113.44","113.44","113.44","113.44","-","1.10%"
"Sep 09, 2013","112.21","112.37","112.40","112.21","1.23K","-0.51%"
"Sep 06, 2013","112.78","112.81","112.81","112.70","0.19K","-0.15%"
"Sep 05, 2013","112.95","112.95","112.95","112.95","-","1.17%"
"Sep 04, 2013","111.64","111.43","111.64","111.43","0.04K","0.07%"
"Sep 03, 2013","111.56","111.56","111.56","111.56","-","-0.15%"
"Sep 02, 2013","111.73","111.73","111.73","111.73","-","1.09%"
"Aug 30, 2013","110.52","110.52","110.52","110.52","-","-0.58%"
"Aug 29, 2013","111.17","110.36","111.17","110.36","0.14K","1.35%"
"Aug 28, 2013","109.69","109.21","109.70","109.21","0.80K","0.13%"
"Aug 27, 2013","109.55","110.45","110.45","109.55","2.68K","-1.74%"
"Aug 26, 2013","111.49","111.49","111.49","111.49","-","0.71%"
"Aug 23, 2013","110.70","110.92","110.92","110.70","0.08K","0.14%"
"Aug 22, 2013","110.55","109.95","110.55","109.95","0.60K","0.39%"
"Aug 21, 2013","110.12","110.10","110.12","110.10","0.05K","-0.10%"
"Aug 20, 2013","110.23","110.24","110.24","109.95","15.80K","-0.50%"
"Aug 19, 2013","110.78","110.78","110.78","110.78","0.12K","-0.57%"
"Aug 16, 2013","111.42","111.42","111.42","111.42","-","-0.79%"
"Aug 15, 2013","112.31","112.31","112.31","112.31","-","-1.40%"
"Aug 14, 2013","113.90","113.90","113.90","113.90","-","-0.02%"
"Aug 13, 2013","113.92","113.67","113.92","113.67","0.39K","0.37%"
"Aug 12, 2013","113.50","112.82","113.50","112.82","0.20K","0.39%"
"Aug 09, 2013","113.06","113.37","113.37","112.95","1.79K","0.15%"
"Aug 08, 2013","112.89","113.40","113.40","112.89","0.02K","-0.15%"
"Aug 07, 2013","113.06","113.06","113.06","113.06","-","-0.69%"
"Aug 06, 2013","113.84","113.84","113.84","113.84","-","-1.00%"
"Aug 05, 2013","114.99","114.95","115.00","114.88","0.39K","0.40%"
"Aug 02, 2013","114.53","115.27","115.45","114.53","11.88K","-0.37%"
"Aug 01, 2013","114.96","114.17","114.96","114.17","10.52K","0.88%"
"Jul 31, 2013","113.96","113.96","114.00","113.96","0.25K","0.18%"
"Jul 30, 2013","113.76","113.69","113.76","113.69","0.12K","0.35%"
"Jul 29, 2013","113.36","113.36","113.36","113.36","-","0.35%"
"Jul 26, 2013","112.96","112.96","112.96","112.96","-","-0.37%"
"Jul 25, 2013","113.38","113.63","113.63","113.38","0.10K","-0.58%"
"Jul 24, 2013","114.04","114.35","114.35","114.04","0.09K","-0.24%"
"Jul 23, 2013","114.31","114.31","114.31","114.31","-","-0.41%"
"Jul 22, 2013","114.78","114.78","114.78","114.78","-","0.05%"
"Jul 19, 2013","114.72","114.48","114.72","114.48","0.52K","-0.62%"
"Jul 18, 2013","115.44","115.30","115.44","115.30","0.04K","0.88%"
"Jul 17, 2013","114.43","113.89","114.43","113.86","0.07K","0.65%"
"Jul 16, 2013","113.69","114.63","114.63","113.69","0.44K","-1.20%"
"Jul 15, 2013","115.07","114.70","115.07","114.70","0.41K","0.56%"
"Jul 12, 2013","114.43","114.29","114.57","114.29","0.21K","0.20%"
"Jul 11, 2013","114.20","114.23","114.39","114.20","1.87K","-0.39%"
"Jul 10, 2013","114.65","114.65","114.65","114.65","-","-0.56%"
"Jul 09, 2013","115.29","115.29","115.29","115.29","-","1.39%"
"Jul 08, 2013","113.71","113.71","113.71","113.71","-","1.17%"
"Jul 05, 2013","112.39","113.02","113.02","112.39","1.38K","-0.03%"
"Jul 04, 2013","112.42","112.60","112.67","112.42","0.39K","1.77%"
"Jul 03, 2013","110.46","110.45","110.46","110.45","0.09K","-0.54%"
"Jul 02, 2013","111.06","111.06","111.06","111.06","-","0.06%"
"Jul 01, 2013","110.99","110.48","110.99","110.48","0.08K","0.40%"
"Jun 28, 2013","110.55","110.00","110.55","110.00","0.05K","-0.08%"
