"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 11, 2019","110.44","110.30","110.70","110.28","1.01K","0.78%"
"Jul 10, 2019","109.58","109.44","109.58","109.44","0.37K","0.13%"
"Jul 09, 2019","109.44","110.20","110.20","109.26","5.19K","-0.91%"
"Jul 08, 2019","110.44","110.44","110.62","110.28","11.30K","-0.14%"
"Jul 05, 2019","110.60","111.40","111.40","110.60","1.62K","-0.95%"
"Jul 04, 2019","111.66","112.10","112.10","111.30","1.16K","-0.30%"
"Jul 03, 2019","112.00","110.96","112.24","110.96","3.17K","1.65%"
"Jul 02, 2019","110.18","113.22","113.22","110.18","2.16K","0.04%"
"Jul 01, 2019","110.14","110.10","110.62","109.84","1.74K","1.89%"
"Jun 28, 2019","108.10","108.10","108.10","108.10","0.01K","0.26%"
"Jun 27, 2019","107.82","108.74","108.74","107.50","16.35K","-1.08%"
"Jun 26, 2019","109.00","109.34","109.34","109.00","6.36K","0.02%"
"Jun 25, 2019","108.98","108.98","108.98","108.58","3.15K","-0.04%"
"Jun 24, 2019","109.02","109.58","109.58","109.02","1.62K","-0.51%"
"Jun 21, 2019","109.58","109.90","109.90","109.58","4.53K","-0.90%"
"Jun 20, 2019","110.58","110.90","110.90","110.58","2.13K","0.02%"
"Jun 19, 2019","110.56","110.02","110.56","109.56","9.64K","0.49%"
"Jun 18, 2019","110.02","109.76","110.04","109.76","9.37K","1.16%"
"Jun 17, 2019","108.76","109.08","109.28","108.76","48.37K","-0.31%"
"Jun 14, 2019","109.10","109.52","109.52","108.72","2.01K","-0.60%"
"Jun 13, 2019","109.76","110.26","110.26","109.46","2.81K","-0.18%"
"Jun 12, 2019","109.96","109.26","109.96","109.20","6.06K","0.64%"
"Jun 11, 2019","109.26","108.56","109.32","108.56","6.76K","1.56%"
"Jun 07, 2019","107.58","106.98","107.58","106.92","1.48K","0.56%"
"Jun 06, 2019","106.98","107.78","107.78","106.98","1.25K","0.94%"
"Jun 04, 2019","105.98","106.06","106.08","104.72","14.55K","-0.13%"
"Jun 03, 2019","106.12","105.76","106.14","103.96","114.18K","-0.11%"
"May 29, 2019","106.24","108.48","108.48","106.24","5.86K","-2.66%"
"May 28, 2019","109.14","108.04","109.14","108.02","2.18K","0.91%"
"May 27, 2019","108.16","109.30","109.30","108.06","2.50K","-0.79%"
"May 24, 2019","109.02","108.74","109.10","108.64","3.37K","0.46%"
"May 23, 2019","108.52","109.00","109.00","108.12","1.63K","-1.09%"
"May 22, 2019","109.72","109.56","109.78","109.06","0.57K","1.22%"
"May 21, 2019","108.40","107.66","108.40","107.66","2.77K","1.31%"
"May 20, 2019","107.00","108.34","108.70","107.00","4.12K","-1.22%"
"May 16, 2019","108.32","107.06","108.32","107.02","0.89K","1.50%"
"May 15, 2019","106.72","107.38","107.38","106.62","3.82K","-0.35%"
"May 14, 2019","107.10","107.16","107.16","106.42","1.62K","0.28%"
"May 13, 2019","106.80","108.88","108.88","106.50","15.70K","-1.89%"
"May 10, 2019","108.86","108.90","109.46","108.70","4.98K","0.44%"
"May 09, 2019","108.38","109.80","109.94","108.38","18.51K","-1.60%"
"May 08, 2019","110.14","108.96","110.56","108.96","8.18K","0.24%"
"May 07, 2019","109.88","109.88","110.68","109.88","5.53K","0.59%"
"May 06, 2019","109.24","108.62","109.24","107.98","21.86K","-1.07%"
"May 03, 2019","110.42","110.32","110.90","110.00","2.93K","0.09%"
"May 02, 2019","110.32","111.58","111.58","110.32","7.70K","-1.20%"
"May 01, 2019","111.66","111.80","112.02","111.32","2.46K","0.32%"
"Apr 30, 2019","111.30","112.00","112.26","111.30","7.91K","-0.59%"
"Apr 29, 2019","111.96","112.20","112.20","111.34","8.68K","0.61%"
"Apr 26, 2019","111.28","110.52","111.28","110.52","1.01K","0.61%"
"Apr 25, 2019","110.60","110.60","110.70","110.44","9.28K","0.00%"
"Apr 24, 2019","110.60","110.46","111.00","110.46","13.02K","0.13%"
"Apr 23, 2019","110.46","110.76","110.76","109.90","10.57K","-0.02%"
"Apr 17, 2019","110.48","111.16","111.16","110.44","1.74K","-0.67%"
"Apr 16, 2019","111.22","111.70","111.70","111.22","2.15K","0.07%"
"Apr 15, 2019","111.14","110.88","111.22","110.60","1.88K","0.62%"
