"Date","Price","Open","High","Low","Vol.","Change %"
"May 03, 2018","121.69","121.62","121.69","121.62","8.00K","0.25%"
"May 02, 2018","121.39","121.39","121.39","121.39","-","-0.05%"
"Apr 30, 2018","121.45","121.45","121.45","121.45","-","-0.02%"
"Apr 27, 2018","121.47","121.47","121.47","121.47","-","0.12%"
"Apr 26, 2018","121.33","121.33","121.33","121.33","-","0.12%"
"Apr 25, 2018","121.19","121.19","121.19","121.19","-","-0.02%"
"Apr 24, 2018","121.22","121.22","121.22","121.22","-","-0.04%"
"Apr 23, 2018","121.27","121.27","121.27","121.27","-","-0.21%"
"Apr 20, 2018","121.53","121.62","121.62","121.53","0.00K","-0.02%"
"Apr 19, 2018","121.55","121.55","121.55","121.55","-","-0.19%"
"Apr 18, 2018","121.78","121.78","121.78","121.78","-","-0.13%"
"Apr 17, 2018","121.94","121.88","121.94","121.88","0.16K","0.03%"
"Apr 16, 2018","121.90","121.90","121.90","121.90","-","-0.09%"
"Apr 13, 2018","122.01","122.01","122.01","122.01","-","-0.06%"
"Apr 12, 2018","122.08","122.08","122.08","122.08","-","-0.20%"
"Apr 11, 2018","122.33","122.33","122.33","122.33","-","0.07%"
"Apr 10, 2018","122.25","122.23","122.25","122.23","0.34K","0.01%"
"Apr 09, 2018","122.24","122.24","122.24","122.24","-","-0.11%"
"Apr 06, 2018","122.38","122.38","122.38","122.38","-","0.24%"
"Apr 05, 2018","122.09","122.09","122.09","122.09","-","-0.16%"
"Apr 04, 2018","122.28","122.36","122.36","122.28","0.02K","-0.07%"
"Apr 03, 2018","122.36","122.36","122.36","122.36","-","-0.05%"
"Mar 29, 2018","122.42","122.42","122.42","122.42","-","-0.03%"
"Mar 28, 2018","122.46","122.46","122.46","122.46","-","0.24%"
"Mar 27, 2018","122.17","122.17","122.17","122.17","-","0.05%"
"Mar 26, 2018","122.11","122.11","122.11","122.11","-","0.02%"
"Mar 23, 2018","122.08","122.08","122.08","122.08","-","0.09%"
"Mar 22, 2018","121.97","121.97","121.97","121.97","-","0.31%"
"Mar 21, 2018","121.59","121.59","121.59","121.59","-","-0.12%"
"Mar 20, 2018","121.73","121.79","121.79","121.73","1.01K","-0.21%"
"Mar 19, 2018","121.99","121.99","121.99","121.99","-","0.08%"
"Mar 16, 2018","121.89","121.89","121.89","121.89","-","-0.07%"
"Mar 15, 2018","121.98","122.08","122.08","121.98","0.08K","-0.09%"
"Mar 14, 2018","122.09","122.09","122.09","122.09","-","0.12%"
"Mar 13, 2018","121.94","121.94","121.94","121.94","-","0.11%"
"Mar 12, 2018","121.80","121.80","121.80","121.80","-","0.09%"
"Mar 09, 2018","121.69","121.69","121.69","121.69","-","-0.17%"
"Mar 08, 2018","121.90","121.90","121.90","121.90","-","0.10%"
"Mar 07, 2018","121.78","121.78","121.78","121.78","-","-0.08%"
"Mar 06, 2018","121.88","121.88","121.88","121.88","-","0.03%"
"Mar 05, 2018","121.84","121.95","121.95","121.84","0.08K","0.05%"
"Mar 02, 2018","121.78","122.12","122.12","121.78","0.06K","-0.02%"
"Mar 01, 2018","121.81","121.81","121.81","121.81","-","0.16%"
"Feb 28, 2018","121.62","121.62","121.62","121.62","-","0.07%"
"Feb 27, 2018","121.53","121.53","121.53","121.53","-","-0.32%"
"Feb 26, 2018","121.92","121.92","121.92","121.92","-","0.12%"
"Feb 23, 2018","121.77","121.77","121.77","121.77","-","0.17%"
"Feb 22, 2018","121.56","121.56","121.56","121.56","-","0.00%"
"Feb 21, 2018","121.56","121.56","121.56","121.56","-","0.07%"
"Feb 20, 2018","121.47","121.47","121.47","121.47","-","-0.07%"
"Feb 19, 2018","121.56","121.56","121.56","121.56","-","-0.16%"
"Feb 16, 2018","121.75","121.58","121.75","121.58","0.01K","0.13%"
"Feb 15, 2018","121.59","121.59","121.59","121.59","-","-0.04%"
"Feb 14, 2018","121.64","122.06","122.06","121.64","0.04K","-0.30%"
"Feb 13, 2018","122.00","122.00","122.00","122.00","-","0.02%"
"Feb 12, 2018","121.98","121.98","121.98","121.98","-","-0.04%"
"Feb 09, 2018","122.03","121.89","122.08","121.89","1.31K","0.14%"
"Feb 08, 2018","121.86","121.86","121.86","121.86","-","-0.21%"
"Feb 07, 2018","122.12","122.12","122.12","122.12","-","-0.20%"
"Feb 06, 2018","122.36","122.36","122.36","122.36","-","0.44%"
"Feb 05, 2018","121.83","121.83","121.83","121.83","-","0.08%"
"Feb 02, 2018","121.73","121.73","121.73","121.73","-","-0.27%"
"Feb 01, 2018","122.06","122.06","122.06","122.06","-","-0.02%"
"Jan 31, 2018","122.08","122.08","122.08","122.08","-","-0.16%"
"Jan 30, 2018","122.28","122.28","122.28","122.28","0.16K","0.08%"
"Jan 29, 2018","122.18","122.18","122.18","122.18","-","-0.21%"
"Jan 26, 2018","122.44","122.44","122.44","122.44","-","-0.07%"
"Jan 25, 2018","122.52","122.52","122.52","122.52","-","-0.05%"
"Jan 24, 2018","122.58","122.58","122.58","122.58","-","-0.07%"
"Jan 23, 2018","122.67","122.67","122.67","122.67","-","0.07%"
"Jan 22, 2018","122.59","122.59","122.59","122.59","-","-0.02%"
"Jan 19, 2018","122.62","122.58","122.62","122.58","0.04K","-0.08%"
"Jan 18, 2018","122.72","122.72","122.72","122.72","-","-0.10%"
