"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 31, 2018","98.54","98.40","99.03","98.40","19.68K","0.84%"
"Oct 30, 2018","97.72","97.84","98.01","96.70","23.49K","-0.74%"
"Oct 29, 2018","98.45","97.08","98.55","96.72","28.92K","1.95%"
"Oct 26, 2018","96.57","96.58","96.58","95.21","25.33K","0.08%"
"Oct 25, 2018","96.49","95.85","97.46","95.78","34.03K","-1.40%"
"Oct 24, 2018","97.86","97.34","98.14","96.25","39.81K","0.10%"
"Oct 23, 2018","97.76","97.81","98.16","96.81","56.12K","-1.62%"
"Oct 22, 2018","99.37","100.46","100.46","99.08","31.04K","-0.12%"
"Oct 19, 2018","99.49","99.79","100.00","99.16","37.20K","-1.53%"
"Oct 18, 2018","101.04","101.48","101.62","99.72","27.99K","0.04%"
"Oct 17, 2018","101.00","101.74","102.10","100.70","24.36K","-0.41%"
"Oct 16, 2018","101.42","100.44","101.52","100.20","15.99K","1.32%"
"Oct 15, 2018","100.10","98.96","100.10","98.76","1.67M","0.82%"
"Oct 12, 2018","99.29","100.60","100.62","99.23","44.85K","-0.35%"
"Oct 11, 2018","99.64","99.70","100.40","99.27","42.56K","-2.49%"
"Oct 10, 2018","102.18","102.78","103.06","100.90","14.99K","-0.97%"
"Oct 09, 2018","103.18","103.00","103.38","101.86","51.18K","-0.15%"
"Oct 08, 2018","103.34","103.68","103.82","102.82","21.46K","-0.92%"
"Oct 05, 2018","104.30","105.24","105.24","104.30","21.25K","-0.80%"
"Oct 04, 2018","105.14","105.74","106.20","104.94","51.23K","-0.64%"
"Oct 02, 2018","105.82","105.50","105.94","105.16","21.73K","-0.49%"
"Oct 01, 2018","106.34","105.90","106.60","105.54","38.23K","0.76%"
"Sep 28, 2018","105.54","106.44","106.68","105.06","75.52K","-1.51%"
"Sep 27, 2018","107.16","106.24","107.16","105.88","37.01K","0.39%"
"Sep 26, 2018","106.74","106.68","106.74","106.28","5.61K","0.07%"
"Sep 25, 2018","106.66","106.24","106.94","106.24","33.59K","0.24%"
"Sep 24, 2018","106.40","106.64","106.86","106.40","32.38K","-0.62%"
"Sep 21, 2018","107.06","107.00","107.28","106.62","50.54K","0.70%"
"Sep 20, 2018","106.32","105.30","106.38","105.30","35.27K","0.99%"
"Sep 19, 2018","105.28","104.94","105.38","104.90","63.45K","0.48%"
"Sep 18, 2018","104.78","104.50","104.88","103.96","52.58K","0.56%"
"Sep 17, 2018","104.20","103.92","104.42","103.82","20.08K","-0.25%"
"Sep 14, 2018","104.46","104.20","104.50","104.16","7.33K","0.52%"
"Sep 13, 2018","103.92","103.64","104.36","103.60","20.04K","0.17%"
"Sep 12, 2018","103.74","103.64","103.74","103.28","16.89K","0.52%"
"Sep 11, 2018","103.20","103.50","103.50","102.32","26.37K","-0.08%"
"Sep 10, 2018","103.28","102.90","103.62","102.86","12.51K","0.19%"
"Sep 07, 2018","103.08","103.12","103.26","102.48","52.10K","-0.69%"
"Sep 06, 2018","103.80","103.36","104.10","102.98","44.08K","-0.69%"
"Sep 05, 2018","104.52","104.74","104.74","103.72","57.34K","-0.72%"
"Sep 04, 2018","105.28","106.56","106.56","104.80","25.91K","-0.94%"
"Sep 03, 2018","106.28","106.26","106.40","106.00","13.89K","-0.24%"
"Aug 31, 2018","106.54","106.88","107.08","106.44","40.56K","-1.04%"
"Aug 30, 2018","107.66","107.94","107.94","107.02","14.70K","-0.55%"
"Aug 29, 2018","108.26","108.08","108.26","107.74","9.39K","0.22%"
"Aug 28, 2018","108.02","108.34","108.34","108.02","14.04K","-0.02%"
"Aug 27, 2018","108.04","107.16","108.16","107.16","10.65K","1.12%"
"Aug 24, 2018","106.84","106.80","107.14","106.48","9.73K","0.23%"
